gakkou	seibetu	q1.1	q1.2	q2	q4	q6	q7
231	1	9	2	6	2	 	1
231	1	9	2	6	2	1	2
231	1	9	1	10	2	1	2
231	1	9	1	6	2	 	1
231	1	9	1	6	3	 	2
231	1	9	3	6	2	1	2
231	1	9	2	6	2	 	2
231	1	9	3	6	2	 	1
231	1	9	6	10	2	1	2
231	1	9	1	6	2	 	1
231	1	9	2	6	2	1	2
231	1	9	4	6	1	1	1
231	1	9	1	10	1	 	1
231	1	9	2	4	1	 	1
231	1	9	2	14	1	 	1
231	1	9	2	10	3	 	2
231	1	9	1	10	1	 	1
231	1	9	3	10	2	 	1
231	1	9	1	6	2	1	1
231	1	9	1	6	1	1	1
231	1	9	1	6	2	 	1
231	1	9	2	6	1	 	1
231	1	9	2	6	2	 	1
231	1	9	1	6	2	 	1
231	1	9	1	6	1	1	2
231	1	9	1	10	2	1	2
231	1	9	2	6	2	1	2
231	1	9	3	6	2	 	2
231	1	9	1	14	2	1	2
231	1	9	2	10	1	 	1
231	1	9	1	14	2	 	2
231	1	9	3	10	2	1	2
231	1	9	2	6	3	1	2
231	1	9	1	6	2	 	2
231	1	9	2	10	2	1	2
231	1	9	1	6	2	 	1
231	1	9	1	6	2	 	1
231	1	9	1	6	2	 	2
231	1	9	1	4	2	1	2
231	1	9	1	6	2	 	2
231	1	9	3	10	3	 	2
231	1	9	3	1	2	 	2
231	1	9	2	14	2	 	2
231	1	9	2	10	2	 	1
231	1	9	2	10	1	1	2
231	1	9	1	5	2	 	2
231	1	9	4	6	2	 	2
231	1	9	1	7	1	 	1
231	1	9	6	14	2	 	1
231	1	9	1	4	2	 	2
231	1	9	2	10	2	 	1
231	1	9	2	6	1	 	1
231	1	9	1	6	2	 	9
231	1	9	1	6	2	 	1
231	1	9	1	12	1	 	1
231	1	9	1	10	1	 	1
231	1	9	1	4	2	1	2
231	2	9	2	10	1	1	2
231	2	9	4	6	2	 	9
231	2	9	1	6	2	 	2
231	2	9	4	10	2	 	2
231	2	9	4	14	2	1	2
231	2	9	2	6	1	 	9
231	2	9	2	10	2	1	2
231	2	9	1	6	2	 	2
231	2	9	2	10	1	 	1
231	2	9	1	6	3	1	2
231	2	9	3	8	2	1	2
231	2	9	7	5	2	 	2
231	2	9	3	10	2	1	2
231	2	9	1	8	1	 	1
231	2	9	2	14	2	 	2
231	2	9	1	10	2	 	2
231	2	9	2	4	2	 	2
231	2	9	7	12	2	 	2
231	2	9	1	6	2	 	2
231	2	9	1	6	2	 	2
231	2	9	1	6	2	 	2
231	2	9	3	10	1	 	2
231	2	9	3	11	1	 	2
231	2	9	1	6	2	 	2
231	2	9	2	6	2	 	2
231	2	9	1	10	2	 	2
231	2	9	2	10	2	 	2
231	2	9	1	10	2	 	2
231	2	9	1	10	2	 	2
231	2	9	2	10	3	 	2
231	2	9	1	6	2	 	2
231	2	9	4	14	2	 	2
231	2	9	1	10	1	 	1
231	2	9	1	14	1	1	2
231	2	9	4	6	2	 	2
231	2	9	2	10	2	 	2
231	2	9	1	10	2	 	2
231	2	9	4	4	2	 	2
231	2	9	1	10	2	 	2
231	2	9	1	11	3	1	2
231	2	9	3	4	2	 	2
231	2	9	3	4	2	 	2
231	2	9	7	10	2	 	9
231	2	9	1	10	2	 	9
231	2	9	1	10	2	 	2
231	2	9	2	4	3	 	2
231	2	9	1	14	1	 	2
231	2	9	2	10	2	 	1
231	2	9	1	10	2	 	2
231	2	9	1	10	2	 	2
231	9	9	7	6	1	1	2
231	9	9	7	6	1	 	2
232	1	1	1	6	1	 	1
232	1	1	1	10	2	 	1
232	1	1	1	4	2	1	2
232	1	9	2	10	1	1	2
232	1	1	2	6	1	 	2
232	1	9	5	4	1	 	2
232	1	1	1	11	3	 	1
232	1	9	2	11	2	 	2
232	1	9	2	8	2	 	2
232	1	9	2	10	1	 	1
232	1	9	2	10	2	 	2
232	1	1	1	10	1	1	2
232	1	9	3	6	3	1	2
232	1	9	3	10	3	 	1
232	1	1	1	6	3	 	2
232	1	1	1	6	1	 	1
232	1	1	1	6	1	1	2
232	1	9	3	11	1	1	2
232	1	9	3	10	2	 	2
232	1	9	2	10	2	 	1
232	1	9	4	10	2	 	1
232	1	1	1	6	2	 	1
232	1	9	4	6	2	 	1
232	1	1	1	10	1	 	1
232	1	9	2	6	2	 	2
232	1	1	1	10	3	 	2
232	1	1	1	10	2	 	1
232	1	9	4	10	2	 	1
232	1	1	1	10	2	1	2
232	1	9	4	10	2	 	1
232	1	1	1	6	2	 	1
232	1	9	3	10	2	 	1
232	1	9	3	8	2	 	2
232	1	9	2	10	2	 	2
232	1	9	3	10	1	 	2
232	1	1	1	10	1	 	2
232	1	9	3	6	1	 	2
232	1	1	1	10	2	 	2
232	1	1	1	10	1	 	2
232	1	1	1	14	1	 	2
232	1	9	3	12	2	 	2
232	1	9	2	8	1	 	2
232	1	1	1	6	1	1	2
232	1	1	1	10	1	 	1
232	1	9	4	6	1	 	1
232	1	9	2	4	1	 	1
232	1	9	3	8	2	 	1
232	1	9	4	4	2	1	2
232	1	1	1	6	3	 	1
232	1	1	1	10	1	1	2
232	1	9	2	10	2	 	1
232	1	9	2	12	3	 	1
232	1	1	1	6	3	 	1
232	1	1	1	10	1	1	2
232	1	1	1	4	1	1	2
232	1	1	1	6	2	 	1
232	1	9	3	4	3	 	2
232	1	1	1	6	2	 	1
232	1	9	2	10	1	1	2
232	1	9	4	6	1	1	2
232	1	9	2	10	2	 	2
232	1	9	4	10	2	 	1
232	1	9	2	6	3	 	2
232	1	9	2	14	1	 	1
232	1	1	1	10	2	 	2
232	1	1	1	10	1	1	2
232	1	1	1	6	3	 	2
232	1	1	1	6	3	 	2
232	1	9	3	4	2	 	2
232	1	9	1	6	2	 	1
232	1	9	1	4	1	 	1
232	1	9	1	12	2	 	1
232	1	9	3	6	1	 	1
232	1	9	1	10	2	 	2
232	1	9	2	6	1	 	1
232	1	9	2	6	3	 	2
232	1	9	3	4	1	 	1
232	1	9	1	6	2	 	2
232	1	9	1	10	2	 	1
232	1	9	1	10	2	 	2
232	1	9	2	10	1	 	1
232	1	9	1	6	1	 	2
232	1	9	2	10	1	 	2
232	1	9	2	10	2	 	1
232	1	9	2	10	1	 	1
232	1	9	1	6	2	 	1
232	1	1	2	10	1	 	2
232	1	9	2	11	2	 	2
232	1	1	3	4	3	 	2
232	1	1	2	11	2	 	2
232	1	9	2	10	1	 	1
232	1	9	4	10	1	 	2
232	1	9	4	10	2	 	1
232	1	1	1	10	1	 	1
232	1	1	1	10	2	 	1
232	1	9	3	9	2	 	2
232	1	9	4	6	2	1	2
232	1	9	2	12	2	 	1
232	1	9	4	6	2	 	2
232	1	1	1	4	3	 	2
232	1	1	1	6	1	 	1
232	1	1	1	10	1	 	1
232	1	1	1	11	2	 	1
232	1	1	1	10	2	 	2
232	1	9	3	4	2	 	1
232	1	9	3	6	1	 	1
232	1	1	1	10	1	 	1
232	1	9	4	4	3	 	2
232	1	1	1	14	1	 	1
232	1	1	1	14	1	 	1
232	1	9	4	6	1	1	1
232	1	1	1	11	1	 	1
232	1	9	2	14	3	 	1
232	1	9	2	5	1	 	2
232	1	1	1	8	2	 	2
232	1	9	2	13	2	 	2
232	1	9	2	4	2	 	1
232	1	9	1	12	1	 	1
232	2	9	1	6	1	1	2
232	2	9	1	6	3	 	2
232	2	9	3	5	3	 	2
232	2	9	1	6	3	 	2
232	2	9	1	10	1	 	1
232	2	9	1	4	1	 	1
232	2	9	4	10	2	 	2
232	2	9	3	10	2	 	2
232	2	9	3	6	1	 	1
232	2	9	3	6	1	 	1
232	2	9	2	11	2	 	1
232	2	9	1	14	2	 	2
232	2	9	1	11	2	 	2
232	2	9	3	10	2	 	2
232	2	9	1	4	3	1	2
232	2	9	3	6	1	1	2
232	2	9	1	10	3	1	2
232	2	9	1	4	1	 	2
232	2	9	1	14	1	1	2
232	2	9	3	14	1	 	2
232	2	9	1	10	1	1	2
232	2	9	1	10	2	 	2
232	2	9	1	11	2	 	2
232	2	9	1	10	2	 	2
232	2	9	1	6	2	 	2
232	2	9	1	10	2	 	2
232	2	9	1	6	3	 	2
232	2	9	2	10	1	 	2
232	2	9	2	10	3	 	2
232	2	9	3	10	3	 	2
232	2	9	2	10	1	1	2
232	2	9	1	6	2	 	1
232	2	1	1	12	1	 	1
232	2	9	2	10	2	 	2
232	2	9	2	14	2	 	2
232	2	9	2	10	1	 	1
232	2	9	4	10	3	 	2
232	2	9	1	10	3	 	2
232	2	9	1	10	2	 	2
232	2	9	1	10	2	 	2
232	2	9	1	10	1	 	1
232	2	9	2	14	2	 	2
232	2	9	3	4	2	 	2
232	2	9	3	6	2	 	2
232	2	9	2	10	2	 	2
232	2	9	1	10	2	 	2
232	2	9	1	6	1	 	2
232	2	9	1	10	1	 	1
232	2	9	2	12	3	 	2
232	2	9	3	10	2	 	2
232	2	9	2	6	2	 	2
232	2	9	3	10	2	 	2
232	2	9	3	12	1	 	2
232	2	9	2	4	2	1	2
232	2	9	1	6	2	1	2
232	2	9	3	8	2	 	2
232	2	9	2	10	2	1	2
232	2	9	2	10	3	1	2
232	2	9	1	6	3	1	2
232	2	9	1	10	3	1	2
232	2	9	3	5	3	1	2
232	2	9	2	6	3	1	2
232	2	9	3	14	2	 	2
232	2	9	3	10	2	 	2
232	2	9	2	10	3	 	2
232	2	9	3	14	1	 	2
232	2	9	2	4	1	 	2
232	2	9	3	4	1	 	2
232	2	9	1	11	3	 	2
232	2	9	1	6	2	 	2
232	2	9	1	10	3	 	2
233	1	9	4	3	1	 	2
233	1	9	2	6	1	 	1
233	1	9	3	10	1	 	1
233	1	9	2	9	1	 	1
233	1	1	1	10	1	 	1
233	1	9	2	10	1	 	1
233	1	9	2	12	2	 	1
233	1	9	2	11	1	 	1
233	1	9	3	10	1	 	1
233	1	1	1	6	1	 	1
233	1	9	3	13	1	 	1
233	1	1	1	14	1	 	1
233	1	9	2	10	1	 	1
233	1	9	4	6	1	 	1
233	1	9	4	14	1	 	1
233	1	9	2	11	2	 	2
233	1	9	2	10	1	 	1
233	1	9	2	8	2	 	1
233	1	9	2	8	1	 	1
233	1	1	1	10	1	 	1
233	1	1	1	8	1	 	1
233	1	1	1	10	1	 	1
233	1	9	3	7	1	 	1
233	1	9	2	14	1	 	1
233	1	9	2	10	1	 	1
233	1	9	1	6	1	 	1
233	1	9	1	10	1	 	1
233	1	9	2	10	1	 	1
233	1	9	2	10	2	 	1
233	1	9	2	6	1	 	1
233	1	9	1	5	1	 	1
233	1	9	2	12	1	 	1
233	1	1	1	6	2	 	1
233	1	1	1	6	1	 	1
233	1	9	2	8	1	 	1
233	1	9	2	6	1	 	1
233	1	9	6	6	2	 	1
233	1	1	1	10	1	 	1
233	1	1	1	10	1	 	1
233	1	1	1	10	1	 	1
233	1	1	3	14	1	 	1
233	1	9	2	10	1	 	1
233	1	9	2	10	2	 	1
233	1	9	2	14	2	 	2
233	1	9	2	10	1	 	1
233	1	1	1	10	1	 	1
233	1	1	1	9	1	 	1
233	1	9	3	10	1	 	1
233	1	1	1	10	1	1	2
233	1	1	1	14	1	1	2
233	1	1	1	11	1	1	2
233	1	9	3	6	1	1	2
233	1	1	1	11	1	1	2
233	1	9	2	10	1	1	2
233	1	9	3	5	1	1	2
233	1	9	2	4	1	1	2
233	1	9	3	10	2	1	2
233	1	9	1	6	2	1	2
233	1	9	3	10	2	 	1
233	1	9	2	10	2	 	1
233	1	9	2	14	2	 	1
233	1	1	1	10	2	 	1
233	1	9	4	6	2	 	1
233	1	9	3	14	1	 	1
233	1	1	1	10	2	 	1
233	1	1	1	10	2	 	1
233	1	1	1	12	2	 	1
233	1	9	3	10	3	1	2
233	1	1	1	11	2	 	1
233	1	9	3	3	3	 	2
233	1	9	2	8	3	 	2
233	1	1	1	10	2	 	2
233	1	9	4	14	3	 	2
233	1	9	3	7	3	 	2
233	1	1	1	10	2	 	1
233	1	1	1	6	2	 	1
233	1	9	3	10	2	 	1
233	1	1	1	6	3	1	2
233	1	1	1	6	3	1	2
233	1	9	2	6	1	 	1
233	1	1	1	13	2	 	1
233	1	9	1	11	2	 	1
233	1	9	3	10	2	 	1
233	1	1	1	10	2	 	1
233	1	1	1	10	1	 	1
233	1	9	2	14	2	 	1
233	1	9	2	10	1	 	1
233	1	9	4	4	2	1	2
233	1	9	3	6	2	1	2
233	1	9	3	10	2	1	2
233	1	9	4	10	2	 	1
233	1	1	1	14	3	 	1
233	1	1	1	5	3	 	2
233	1	1	1	4	3	 	2
233	1	1	1	13	2	 	2
233	1	9	4	10	1	1	2
233	1	9	2	12	2	1	2
233	1	1	1	10	1	 	1
233	1	1	1	10	1	 	1
233	1	9	2	10	1	 	1
233	1	1	2	14	2	1	2
233	1	1	1	6	1	 	1
233	1	1	1	10	2	1	2
233	2	9	3	6	1	 	1
233	2	9	2	10	1	 	1
233	2	9	5	10	1	 	2
233	2	9	1	6	1	 	1
233	2	9	1	6	2	 	2
233	2	9	1	11	1	 	2
233	2	9	4	10	9	 	2
233	2	9	3	4	1	 	2
233	2	9	2	6	1	 	2
233	2	9	1	11	1	 	2
233	2	9	4	10	2	 	2
233	2	9	1	6	1	 	1
233	2	9	4	4	1	 	2
233	2	1	1	8	1	 	2
233	2	1	1	10	1	 	1
233	2	9	1	6	1	 	2
233	2	9	3	10	1	 	2
233	2	9	1	11	1	 	1
233	2	9	1	10	2	 	2
233	2	9	1	10	1	1	2
233	2	9	2	10	3	1	2
233	2	9	1	10	1	1	2
233	2	9	2	10	3	1	2
233	2	9	1	10	1	1	2
233	2	1	1	7	1	1	2
233	2	9	2	10	1	1	2
233	2	9	2	10	1	1	2
233	2	9	2	8	1	1	2
233	2	9	2	10	2	 	2
233	2	9	1	6	2	 	2
233	2	9	3	4	3	 	2
233	2	9	5	6	2	 	2
233	2	9	1	5	2	 	2
233	2	9	2	3	2	 	2
233	2	9	3	14	2	 	2
233	2	9	2	6	3	 	2
233	2	9	1	4	2	 	2
233	2	9	2	14	3	 	2
233	2	9	1	10	2	 	4
233	2	9	1	4	2	 	4
233	2	9	2	6	3	 	2
233	2	9	1	6	2	 	2
233	2	9	2	10	3	 	2
233	2	9	1	10	2	 	2
233	2	9	3	14	2	 	9
233	2	9	2	10	3	 	4
233	2	9	2	8	2	 	2
241	1	9	2	10	1	 	1
241	1	1	1	10	1	 	2
241	1	1	1	6	1	 	2
241	1	9	2	5	2	 	2
241	1	9	3	4	2	1	2
241	1	9	4	1	2	 	2
241	1	1	1	10	2	 	2
241	1	1	1	10	1	 	2
241	1	9	3	5	1	 	2
241	1	1	1	10	1	 	2
241	1	9	2	6	2	1	2
241	1	9	2	5	2	1	2
241	1	1	1	6	2	1	1
241	1	9	4	6	2	1	2
241	1	1	1	6	3	 	2
241	1	9	2	10	2	 	2
241	1	9	2	10	2	 	2
241	1	9	1	6	3	 	2
241	1	9	2	10	2	 	1
241	1	9	3	14	2	 	2
241	1	9	1	10	2	 	2
241	1	9	4	14	1	 	1
241	1	9	4	4	1	 	2
241	1	9	2	10	1	1	2
241	1	1	1	6	2	 	2
241	1	9	4	9	2	 	2
241	1	1	1	9	2	 	2
241	1	9	2	14	2	 	2
241	1	9	1	6	2	 	1
241	1	9	1	10	2	 	1
241	1	9	1	6	1	 	1
241	1	9	1	4	2	 	1
241	1	9	4	6	2	 	1
241	1	9	1	10	2	 	1
241	1	9	4	4	2	 	1
241	1	9	1	10	2	 	1
241	1	9	2	10	2	 	1
241	1	9	1	4	1	 	2
241	1	9	2	11	2	 	2
241	1	9	2	6	2	 	1
241	1	9	3	14	2	 	2
241	1	9	1	10	2	 	2
241	1	9	1	6	1	1	2
241	1	9	3	6	1	1	2
241	1	9	1	10	1	1	2
241	1	9	1	6	1	 	1
241	1	9	3	6	1	 	1
241	1	9	1	10	1	 	1
241	1	9	1	5	2	 	2
241	1	9	1	10	2	 	2
241	1	9	2	4	1	 	2
241	1	9	1	11	2	 	1
241	1	9	3	10	1	 	1
241	1	9	1	11	1	1	2
241	1	9	2	10	1	 	1
241	1	9	2	5	1	 	2
241	1	9	1	10	2	 	2
241	1	9	2	10	1	 	2
241	1	9	2	10	1	 	2
241	1	9	1	4	2	 	2
241	1	9	1	4	2	1	2
241	1	9	1	10	2	 	2
241	1	9	1	8	2	 	2
241	2	1	1	14	1	 	2
241	2	9	4	11	3	 	2
241	2	9	1	5	3	 	2
241	2	9	1	10	2	 	2
241	2	1	1	6	2	 	2
241	2	9	1	1	1	 	2
241	2	9	1	11	2	 	2
241	2	9	2	8	2	 	2
241	2	9	2	12	1	 	2
241	2	9	3	14	1	 	2
241	2	1	1	10	1	 	2
241	2	9	1	5	3	 	2
241	2	9	1	6	1	 	2
241	2	9	1	6	1	1	2
241	2	9	2	10	1	 	2
241	2	9	1	4	1	 	2
241	2	9	3	5	2	 	2
241	2	9	2	10	1	1	2
241	2	9	4	4	2	 	2
241	2	9	1	10	1	 	2
241	2	9	2	10	2	 	2
241	2	9	1	5	2	 	2
241	2	9	1	10	1	 	2
241	2	9	1	6	2	1	4
241	2	9	1	11	1	1	2
241	2	9	1	6	1	 	2
241	2	9	1	7	1	1	2
241	2	9	1	6	2	 	2
241	2	9	3	6	2	 	2
241	2	9	1	8	2	 	2
241	2	9	1	14	2	 	2
241	2	9	1	6	1	 	2
241	2	9	2	6	1	 	2
241	2	9	1	10	2	 	2
241	2	9	2	11	2	 	2
241	2	9	1	14	2	 	2
241	2	9	1	10	2	 	2
241	2	9	7	10	1	 	2
242	1	9	3	10	2	 	2
242	1	9	1	7	1	 	2
242	1	9	1	6	1	 	1
242	1	9	2	10	2	 	2
242	1	9	1	4	1	 	2
242	1	9	1	6	2	 	1
242	1	9	2	5	1	1	2
242	1	9	4	4	2	 	1
242	1	9	2	10	2	1	2
242	1	9	1	12	1	 	1
242	1	9	2	6	2	 	2
242	1	9	2	6	2	 	2
242	1	9	2	10	2	 	2
242	1	9	1	10	3	1	2
242	1	9	1	6	1	1	2
242	1	9	2	12	1	 	2
242	1	9	1	10	1	1	2
242	1	9	1	4	3	 	2
242	1	9	1	10	1	 	1
242	1	9	2	4	3	 	2
242	1	9	2	4	2	 	1
242	1	9	1	4	2	 	2
242	1	9	1	6	2	 	2
242	1	9	2	4	2	1	2
242	1	9	1	10	2	 	2
242	1	9	1	10	1	 	1
242	1	9	1	10	2	 	2
242	1	9	1	10	2	 	2
242	1	9	4	8	2	 	2
242	1	9	4	14	2	 	2
242	1	9	1	10	1	1	1
242	1	9	1	5	2	 	2
242	1	9	3	6	2	 	2
242	1	9	2	6	2	 	1
242	1	9	2	4	1	1	1
242	1	9	2	4	1	1	2
242	1	9	2	4	1	1	1
242	1	9	2	6	2	 	1
242	1	9	4	6	1	 	1
242	1	9	1	4	1	1	2
242	1	9	2	4	2	 	1
242	1	9	2	6	2	 	2
242	1	9	1	10	1	 	1
242	1	9	1	10	1	 	1
242	1	9	1	6	2	 	2
242	1	9	2	4	2	 	2
242	1	9	1	14	2	 	2
242	1	9	1	10	1	 	1
242	1	9	1	10	2	 	2
242	1	9	2	6	1	 	2
242	1	9	3	4	2	 	1
242	1	9	2	6	2	 	1
242	1	9	1	4	2	 	1
242	1	9	1	11	2	1	2
242	1	9	3	6	2	 	1
242	1	9	3	5	2	 	2
242	1	9	1	12	2	 	2
242	1	9	1	4	1	1	2
242	1	9	1	10	1	 	1
242	1	9	1	8	2	 	2
242	1	9	1	15	2	 	2
242	1	9	1	6	2	1	2
242	1	9	1	10	2	 	1
242	1	9	1	7	2	 	2
242	1	9	4	10	1	 	1
242	1	9	4	6	2	 	2
242	1	9	1	10	1	 	1
242	1	9	1	6	2	1	2
242	1	9	1	14	2	 	2
242	1	1	1	10	1	 	1
242	1	9	4	11	2	 	2
242	1	9	2	4	1	 	1
242	1	1	1	8	1	 	1
242	1	9	2	11	2	 	1
242	1	1	1	6	1	1	1
242	1	1	1	8	1	1	1
242	1	1	1	6	2	 	2
242	1	1	1	6	2	 	1
242	1	9	2	4	1	 	1
242	1	1	1	6	2	 	1
242	1	1	1	6	2	 	2
242	1	1	1	4	2	 	1
242	1	1	1	6	3	 	2
242	1	9	2	4	1	1	1
242	1	1	1	10	2	 	1
242	1	1	1	10	2	 	2
242	1	9	3	6	1	 	1
242	1	1	1	7	1	 	1
242	1	1	1	6	3	 	2
242	1	9	2	6	1	 	1
242	1	9	2	4	1	 	1
242	1	1	1	10	2	 	1
242	1	1	1	10	2	1	2
242	2	9	2	10	2	 	2
242	2	9	1	8	2	 	2
242	2	9	3	4	1	 	2
242	2	9	1	10	2	 	2
242	2	9	1	12	2	 	2
242	2	9	2	6	2	 	2
242	2	9	1	6	2	 	2
242	2	9	3	6	2	 	2
242	2	9	3	14	2	 	2
242	2	9	2	6	1	 	2
242	2	9	2	10	2	 	2
242	2	9	2	10	2	 	2
242	2	9	3	8	2	 	4
242	2	9	1	4	2	 	4
242	2	9	5	14	2	 	2
242	2	9	2	10	2	 	4
242	2	9	4	14	2	 	4
242	2	9	1	4	2	 	4
242	2	9	1	4	2	 	4
242	2	9	4	4	1	1	2
242	2	9	2	10	1	 	2
242	2	9	1	14	2	 	2
242	2	9	2	11	2	 	2
242	2	9	1	5	2	 	2
242	2	9	1	10	1	 	2
242	2	9	4	6	1	 	2
242	2	9	3	10	2	 	2
242	2	9	1	10	2	 	2
242	2	9	1	10	2	 	2
242	2	9	7	6	2	 	2
242	2	9	1	10	1	 	1
242	2	9	4	14	2	 	2
242	2	9	4	10	1	 	2
242	2	9	1	10	1	 	1
242	2	9	1	4	2	 	2
242	2	9	2	10	2	 	2
242	2	9	4	4	2	 	2
242	2	9	5	8	2	 	2
242	2	9	3	4	2	 	2
242	2	9	1	10	2	 	2
242	2	9	2	8	2	 	2
242	2	9	2	6	2	 	2
242	2	9	4	10	2	 	2
242	2	9	5	8	2	 	2
242	2	9	2	13	2	 	2
242	2	9	1	11	2	 	2
242	2	9	3	14	2	 	2
242	2	9	1	10	2	 	2
242	2	9	2	12	2	 	2
242	2	9	1	10	2	 	2
242	2	9	4	10	1	1	2
242	2	9	1	10	2	 	2
242	2	9	1	8	1	 	2
242	2	9	4	10	1	 	2
242	2	1	1	10	2	 	2
242	2	9	1	5	2	 	1
242	2	9	1	12	2	 	1
242	2	9	1	4	2	 	2
242	2	1	2	4	3	 	2
242	2	9	1	6	2	 	2
242	2	1	7	6	1	 	1
242	2	9	1	12	2	 	2
242	2	9	1	6	2	 	2
242	2	1	7	12	3	 	2
242	2	9	2	11	2	 	2
242	2	1	1	8	1	 	1
242	2	9	1	10	1	 	2
242	2	9	2	10	1	 	1
242	2	9	1	10	1	 	2
242	2	9	4	11	1	1	2
242	2	9	1	4	2	 	2
242	2	9	4	4	2	 	2
242	2	9	3	4	2	 	2
242	2	9	1	10	1	1	2
243	1	9	1	10	1	1	2
243	1	9	3	1	2	 	2
243	1	9	3	6	2	1	2
243	1	9	2	6	2	 	1
243	1	9	1	14	1	1	2
243	1	9	1	1	9	1	2
243	1	9	1	10	1	 	2
243	1	9	1	4	1	1	2
243	1	9	2	5	2	1	2
243	1	9	1	14	2	1	2
243	1	9	3	6	2	1	2
243	1	9	3	14	2	 	2
243	1	9	1	5	1	1	2
243	1	9	1	4	2	 	2
243	1	9	1	10	2	 	2
243	1	9	1	10	1	 	1
243	1	9	1	8	2	 	1
243	1	9	1	10	1	 	1
243	1	9	3	10	1	1	2
243	1	9	1	10	1	 	1
243	1	9	3	14	2	 	1
243	1	9	2	1	1	 	1
243	1	9	2	10	2	 	2
243	1	9	2	1	1	 	2
243	1	9	1	6	1	1	2
243	1	9	3	1	1	1	1
243	1	9	1	4	2	 	2
243	1	9	1	10	2	 	2
243	1	9	1	4	2	 	2
243	1	9	3	10	2	 	2
243	1	9	2	1	2	1	2
243	1	9	1	8	2	 	2
243	1	1	1	8	1	 	1
243	1	1	1	8	1	1	2
243	1	1	1	1	1	1	2
243	1	2	3	5	2	 	1
243	1	1	1	6	1	1	1
243	1	1	1	10	1	1	2
243	1	1	1	4	1	1	2
243	1	9	3	1	2	 	2
243	1	9	3	10	1	 	1
243	1	1	1	10	2	1	2
243	1	1	1	12	1	 	1
243	1	9	4	10	2	 	2
243	1	1	1	10	1	1	2
243	1	9	2	1	2	 	2
243	1	9	2	1	2	 	2
243	1	1	1	1	1	1	2
243	1	1	1	6	2	 	1
243	1	1	1	10	1	 	1
243	1	9	1	8	2	 	2
243	1	9	2	4	2	 	2
243	1	9	3	1	2	 	2
243	1	9	2	4	1	 	1
243	1	9	2	4	2	 	1
243	1	9	1	10	1	1	2
243	1	9	1	10	2	 	1
243	1	9	1	5	1	1	2
243	1	9	3	6	2	 	1
243	1	9	2	10	2	 	1
243	1	9	2	10	1	 	1
243	1	9	1	10	2	1	2
243	2	9	4	1	2	1	2
243	2	9	1	6	1	 	2
243	2	9	1	1	2	1	2
243	2	9	1	10	1	 	2
243	2	9	4	5	1	 	2
243	2	9	7	6	1	 	1
243	2	9	1	10	2	 	2
243	2	9	4	1	9	 	2
243	2	9	7	14	2	1	2
243	2	9	1	10	1	1	2
243	2	9	1	1	2	 	2
243	2	9	2	5	1	 	2
243	2	9	1	6	2	 	2
243	2	9	2	14	1	 	2
243	2	9	1	10	1	 	1
243	2	9	2	10	2	 	2
243	2	9	3	10	2	 	2
243	2	9	1	12	1	 	2
243	2	9	1	6	1	 	2
243	2	9	3	10	2	 	2
243	2	9	2	10	1	 	2
243	2	9	1	10	2	 	2
243	2	9	4	14	1	 	2
243	2	2	3	1	1	 	2
243	2	2	1	8	2	 	2
243	2	2	4	1	2	 	2
243	2	2	2	12	1	 	2
243	2	2	2	5	1	 	2
243	2	2	2	10	1	 	2
243	2	9	3	8	2	 	2
243	2	9	1	14	3	 	2
243	2	9	3	10	2	 	2
243	2	9	1	10	1	1	2
243	2	9	3	6	2	 	2
243	2	9	1	10	2	 	2
243	2	9	2	6	1	 	1
243	2	9	3	14	2	 	2
243	2	9	3	1	2	 	2
243	2	9	2	5	1	 	2
243	2	9	2	1	1	 	2
243	2	9	1	10	2	 	2
243	2	9	1	10	1	 	2
244	1	9	2	10	2	 	1
244	1	9	3	10	1	 	1
244	1	1	2	14	1	 	2
244	1	1	1	14	3	 	1
244	1	9	2	10	2	1	1
244	1	9	1	4	2	 	1
244	1	9	3	6	1	 	1
244	1	1	1	10	2	 	1
244	1	1	1	4	1	 	1
244	1	1	1	10	2	 	1
244	1	9	2	14	3	 	2
244	1	9	3	4	2	 	1
244	1	1	1	10	1	 	1
244	1	9	3	6	2	 	1
244	1	9	2	10	2	 	1
244	1	1	1	6	2	 	1
244	1	9	2	10	2	 	1
244	1	9	2	10	2	1	1
244	1	1	1	5	2	 	1
244	1	9	3	6	2	 	1
244	1	9	2	6	2	 	1
244	1	1	1	6	1	 	1
244	1	1	1	15	2	1	3
244	1	1	1	10	1	 	1
244	1	9	3	6	2	 	1
244	1	1	1	10	1	 	1
244	1	1	1	6	2	 	1
244	1	1	1	11	1	 	1
244	1	9	1	10	2	1	2
244	1	9	3	5	1	 	1
244	1	1	1	10	3	 	1
244	1	9	2	6	1	 	1
244	1	1	1	10	1	 	1
244	1	9	2	12	2	 	1
244	1	1	1	6	1	 	1
244	1	1	1	6	1	1	4
244	1	1	1	10	2	 	1
244	1	1	1	14	2	 	1
244	1	1	1	6	2	 	1
244	1	9	4	10	1	 	2
244	1	9	2	10	1	 	2
244	1	1	1	6	3	1	2
244	1	1	1	10	2	1	2
244	1	9	2	6	2	1	2
244	1	1	1	10	2	1	2
244	1	9	4	10	2	1	2
244	1	9	2	10	2	1	2
244	1	9	2	10	2	 	2
244	1	1	1	10	1	 	1
244	1	9	2	14	1	 	1
244	1	9	3	10	1	 	1
244	1	9	2	10	2	1	2
244	1	9	2	11	1	 	1
