gakkou	seibetu	q2_1	q2_2	q2_3	q2_4	q2_5	q2_6	q3.1	q3.2	q4.1	q4.3.1	q4.3.2	q6	q7	q8	q9.1.2	q9.2	q10	q11	q12	q13
203	1	5	 	 	 	 	 	9	1	6	2	6	37	1	9999	  1011	9	5000	2	6	 
203	1	2	 	 	 	 	 	9	1	5	2	7	37	1	1000	  2017	1	5000	2	2	 
203	1	2	 	 	 	 	 	9	4	5	2	9	36	1	1000	 	9	5000	2	2	 
203	1	2	 	 	 	 	 	9	1	5	2	5	35	1	100	  1013	9	5000	2	2	 
203	1	6	 	 	 	 	 	9	1	6	2	4	36	1	1000	 	9	4500	2	6	 
203	1	6	 	 	 	 	 	9	1	6	2	8	36	1	1000	  1016	9	5000	2	2	 
203	1	5	 	 	 	 	 	9	1	10	2	9	36	1	1000	 	9	5000	2	2	 
203	1	2	 	 	 	 	 	9	1	8	2	4	25	150	50	  5013	9	6000	2	6	 
203	1	5	 	 	 	 	 	9	3	14	2	6	35	1	1000	  2017	1	5500	2	2	 
203	1	2	 	 	 	 	 	9	3	14	2	6	34	1	50	 	9	4500	2	2	 
203	1	6	 	 	 	 	 	9	1	5	2	10	34	1	9999	 	9	3000	2	2	 
203	1	5	 	 	 	 	 	9	2	5	3	7	36	1	100	 	9	5000	2	2	 
203	1	2	 	 	 	 	 	9	1	5	3	6	33	1	1000	 	9	5000	2	6	 
203	1	2	 	 	 	 	 	9	4	14	2	6	27	999	9999	 	9	5000	2	6	 
203	1	2	 	 	 	 	 	9	1	8	2	4	38	1	30	  1017	9	4500	2	2	 
203	1	5	 	 	 	 	 	9	2	4	2	7	37	1	1000	   108	1	5000	2	2	 
203	1	2	 	 	 	 	 	9	4	15	2	4	35	999	9999	  1011	9	5000	2	6	 
203	1	2	 	 	 	 	 	9	2	8	2	9	36	1	1000	  2023	9	5000	2	2	1
203	1	2	 	 	 	 	 	9	3	13	3	3	7	1	9999	  5013	2	1000	1	99	1
203	1	2	 	 	 	 	 	9	1	14	2	4	43	999	9999	 	9	99999	2	99	 
203	1	6	 	 	 	 	 	9	4	5	2	10	36	1	200	 	9	2000	2	2	1
203	1	2	 	 	 	 	 	9	2	11	2	5	37	1	200	 	9	5000	2	2	 
203	1	2	 	 	 	 	 	9	1	14	2	2	36	1	100	  1021	9	4500	2	2	1
203	1	5	 	 	 	 	 	9	5	5	2	4	28	1	9999	    11	9	3800	2	2	1
203	1	2	 	 	 	 	 	9	3	10	2	5	8	1	9999	  6015	2	1000	1	3	 
203	1	6	 	 	 	 	 	9	1	10	2	6	34	1	9999	  1012	9	3000	2	2	 
203	1	6	 	 	 	 	 	9	3	15	2	7	35	1	100	 	9	99999	2	2	1
203	1	5	 	 	 	 	 	9	2	11	2	5	35	1	200	  2017	1	4700	2	2	1
203	1	2	 	 	 	 	 	9	2	10	2	8	24	1	9999	 	9	99999	2	2	 
203	1	6	 	 	 	 	 	9	2	8	2	9	36	1	1000	 	9	4300	2	6	 
203	1	6	 	 	 	 	 	9	1	5	2	4	36	1	500	  2021	9	5900	2	2	 
203	1	2	 	 	 	 	 	9	3	4	2	9	37	10	500	  1011	9	3700	2	2	 
203	1	6	 	 	 	 	 	9	1	11	2	3	17	10	9999	  7014	9	99999	1	6	 
203	1	5	 	 	 	 	 	9	2	1	2	11	37	1	1000	  1015	9	6500	2	2	 
203	1	2	 	 	 	 	 	9	3	14	2	7	7	150	5	  6112	9	4000	2	6	 
203	1	5	1	 	 	 	 	9	2	10	2	5	37	10	1000	  1011	1	4000	2	2	 
203	1	1	 	 	 	 	 	9	3	5	2	5	8	1	9999	  6015	2	1500	1	6	 
203	1	2	 	 	 	 	 	9	2	5	2	6	43	999	9999	 	9	99999	2	6	1
203	1	1	 	 	 	 	 	9	2	5	2	10	34	150	9999	  1011	9	6000	2	3	1
203	1	1	 	 	 	 	 	9	2	5	2	8	40	150	9999	B	9	5000	2	6	1
203	1	6	 	 	 	 	 	9	4	14	2	8	36	1	1000	  2023	9	4500	2	6	1
203	2	4	 	 	 	 	 	9	1	10	2	9	36	1	1000	 	9	4500	2	2	 
203	2	5	 	 	 	 	 	9	1	5	2	6	36	1	1000	  2021	9	5000	2	6	1
203	2	4	 	 	 	 	 	9	1	5	2	8	36	1	1000	  2022	9	4500	2	2	 
203	2	4	 	 	 	 	 	9	1	15	2	5	36	1	1000	  2023	9	4500	2	2	 
203	2	1	 	 	 	 	 	9	2	6	2	6	36	1	1000	  2023	9	4500	2	2	 
203	2	4	 	 	 	 	 	9	1	8	2	7	36	1	200	  2021	9	1800	2	2	 
203	2	1	 	 	 	 	 	9	3	5	2	7	20	1	1000	    21	9	5000	2	2	 
203	2	4	 	 	 	 	 	9	3	14	2	6	24	1	9999	  1053	9	4000	2	2	 
203	2	5	 	 	 	 	 	9	1	10	2	8	36	1	1000	  2022	9	5500	2	2	 
203	2	4	 	 	 	 	 	9	2	1	2	7	43	999	9999	   108	9	2500	2	6	 
203	2	4	 	 	 	 	 	9	4	11	3	5	36	1	200	  1022	9	1800	2	2	 
203	2	4	 	 	 	 	 	9	1	15	2	6	34	150	9999	  1011	9	4500	2	2	 
203	2	5	 	 	 	 	 	9	1	5	2	7	24	1	9999	  1053	2	4000	2	2	 
203	2	5	 	 	 	 	 	9	2	5	2	8	36	1	1000	  2021	9	5500	2	6	 
203	2	5	 	 	 	 	 	9	1	4	2	6	36	1	1000	  2023	9	5100	2	2	 
203	2	5	 	 	 	 	 	9	4	14	2	8	7	1	9999	    11	9	4500	2	6	1
203	2	1	 	 	 	 	 	9	1	15	2	6	28	1	9999	    11	9	5000	2	2	 
203	2	1	 	 	 	 	 	9	1	14	3	4	43	999	9999	 	9	99999	2	6	 
203	2	5	 	 	 	 	 	9	1	10	2	5	28	1	9999	    11	9	5000	2	2	 
203	2	5	 	 	 	 	 	9	1	5	2	7	36	1	1000	  2021	9	5000	2	2	 
203	2	4	 	 	 	 	 	9	2	5	2	7	28	1	9999	    11	9	5000	2	2	 
203	2	4	 	 	 	 	 	9	1	15	2	7	20	1	1000	    11	9	4000	2	6	 
203	2	1	 	 	 	 	 	9	1	14	3	6	36	1	1000	  2022	9	4500	2	2	 
203	2	6	 	 	 	 	 	9	2	5	2	8	36	150	9999	    11	9	4000	2	6	 
203	2	6	 	 	 	 	 	9	3	10	2	9	36	1	200	    11	9	1500	2	2	 
203	2	6	 	 	 	 	 	9	1	8	2	4	36	1	1000	  2021	9	5000	2	6	 
203	2	5	 	 	 	 	 	9	2	5	2	7	36	1	1000	  2022	9	5400	2	6	 
203	2	4	 	 	 	 	 	9	1	11	2	5	36	1	1000	  2022	9	5400	2	6	 
203	2	1	 	 	 	 	 	9	3	1	2	8	20	1	1000	    21	9	4500	2	2	 
203	2	4	 	 	 	 	 	9	2	1	2	8	36	1	1000	  2022	9	4500	2	2	 
203	2	5	1	 	 	 	 	9	4	14	2	7	7	150	9999	C	9	5000	2	6	 
203	2	1	 	 	 	 	 	9	3	10	2	7	36	1	200	 	9	2000	2	2	 
203	2	4	 	 	 	 	 	9	2	1	2	10	7	150	9999	M	9	2000	1	6	 
203	2	4	 	 	 	 	 	9	2	8	2	6	36	150	9999	  1023	9	4500	2	6	 
203	2	4	 	 	 	 	 	9	4	5	2	9	35	999	9999	  1073	9	4000	2	3	 
203	2	6	 	 	 	 	 	9	1	10	2	9	34	150	1000	 	9	4000	2	6	 
204	1	5	 	 	 	 	 	9	2	1	2	6	37	1	1000	  2011	9	5150	2	1	1
204	1	2	 	 	 	 	 	9	2	5	3	6	38	1	300	  1011	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	1	10	2	5	36	1	1000	 	9	5000	2	1	1
204	1	2	 	 	 	 	 	9	1	1	2	6	35	1	50	  1011	9	4500	2	4	 
204	1	2	 	 	 	 	 	9	2	10	2	5	38	1	200	  1011	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	2	11	3	3	37	10	9999	  1011	9	4500	2	1	 
204	1	1	 	 	 	 	 	9	7	13	9	99	42	1	9999	  7013	2	2000	1	4	 
204	1	1	 	 	 	 	 	9	2	13	2	3	7	160	9999	  6111	9	99999	1	99	 
204	1	5	 	 	 	 	 	9	2	14	2	3	41	1	9999	W	9	99999	2	4	1
204	1	2	 	 	 	 	 	9	2	10	2	5	37	1	1000	  2011	9	5150	2	1	 
204	1	2	 	 	 	 	 	9	1	5	3	6	35	1	9999	  1015	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	1	5	3	5	38	1	300	  1011	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	4	4	3	6	35	1	50	  1011	9	4500	2	4	 
204	1	2	 	 	 	 	 	9	3	5	2	6	35	1	30	  1010	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	1	5	2	5	37	1	1000	  1011	9	5150	2	1	1
204	1	2	 	 	 	 	 	9	1	10	2	6	35	1	30	  1010	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	1	14	3	5	35	1	30	  1010	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	1	5	3	6	35	1	500	  1011	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	3	5	2	6	36	1	1000	  2023	9	4500	2	1	 
204	1	5	 	 	 	 	 	9	3	5	3	5	24	1	9999	  1053	9	4000	2	4	 
204	1	5	 	 	 	 	 	9	2	5	2	5	37	1	200	  1011	9	4000	2	1	1
204	1	2	 	 	 	 	 	9	1	10	9	99	35	1	200	  1017	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	1	5	3	5	38	1	300	  1011	9	4500	2	1	1
204	1	1	 	 	 	 	 	9	2	5	9	99	5	1	2	  5011	2	99999	1	4	 
204	1	2	 	 	 	 	 	9	6	5	3	6	35	1	50	  1017	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	4	4	2	7	35	1	50	  1011	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	2	14	3	4	36	150	9999	  1011	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	4	10	3	7	38	1	200	  1011	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	2	10	3	4	35	1	500	  1011	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	4	5	3	8	33	1	1000	 10106	1	5000	2	1	 
204	1	2	 	 	 	 	 	9	1	11	3	5	38	1	300	  1011	9	4500	2	1	1
204	1	2	 	 	 	 	 	9	1	10	2	6	35	150	9999	  1011	9	4500	2	4	 
204	1	2	 	 	 	 	 	9	2	5	2	5	33	1	100	 10106	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	1	10	2	4	34	1	9999	  1011	9	99999	2	4	 
204	1	2	 	 	 	 	 	9	2	5	3	6	36	150	9999	 	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	2	5	3	6	36	1	1000	  1011	9	5500	2	1	1
204	1	5	 	 	 	 	 	9	1	8	2	5	38	1	300	  1011	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	4	14	3	8	7	150	9999	  6111	9	99999	2	4	 
204	1	5	 	 	 	 	 	9	1	11	2	5	36	1	1000	  1011	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	4	14	3	8	35	1	200	  1017	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	2	1	2	6	38	1	200	  1011	9	4500	2	1	 
204	1	1	 	 	 	 	 	9	9	15	9	99	7	150	3	  6014	2	2000	1	4	 
204	1	2	 	 	 	 	 	9	1	5	3	5	35	1	9999	  1011	9	4500	2	4	 
204	1	2	 	 	 	 	 	9	1	4	3	5	35	1	9999	  1017	9	4500	2	1	 
204	1	2	 	 	 	 	 	9	2	5	2	5	35	1	500	  1011	9	4000	2	1	 
204	1	1	 	 	 	 	 	9	9	15	9	99	19	150	2	N	9	99999	1	4	 
204	1	5	 	 	 	 	 	9	1	6	3	5	7	150	3	  6111	9	4000	2	1	 
204	1	2	 	 	 	 	 	9	1	14	2	4	38	1	300	  1017	9	4500	2	1	 
204	1	5	 	 	 	 	 	9	1	15	2	4	33	1	100	  1013	9	4500	2	1	1
204	1	1	 	 	 	 	 	9	5	10	9	99	19	150	2	N	9	99999	1	4	 
204	1	2	 	 	 	 	 	9	2	10	3	6	37	10	9999	  1011	9	99999	2	1	 
204	1	2	 	 	 	 	 	9	2	5	2	6	36	150	9999	 	9	99999	2	4	 
204	1	2	 	 	 	 	 	9	1	10	2	5	37	1	1000	  1011	9	5150	2	1	1
204	1	2	 	 	 	 	 	9	3	14	9	99	36	1	1000	  2023	9	5500	2	1	1
204	1	2	 	 	 	 	 	9	4	1	2	7	38	1	200	  1011	9	4500	2	1	 
204	1	1	 	 	 	 	 	9	1	11	3	4	36	1	1000	  1011	9	5000	2	1	1
204	1	5	 	 	 	 	 	9	1	14	3	4	36	999	9999	 	9	99999	2	4	 
204	1	5	 	 	 	 	 	9	6	10	2	99	7	150	3	  6111	9	99999	2	4	 
204	1	2	 	 	 	 	 	9	1	10	2	4	35	1	1000	  1011	9	5000	2	1	1
204	1	2	 	 	 	 	 	9	2	5	2	5	35	1	9999	  1011	9	4500	2	4	 
204	2	4	 	 	 	 	 	9	2	14	3	8	36	150	9999	 	9	99999	2	1	 
204	2	4	 	 	 	 	 	9	1	5	3	5	20	1	80	C	9	4000	2	1	 
204	2	4	 	 	 	 	 	9	1	5	2	99	19	1	9999	N	9	3000	2	4	 
204	2	5	 	 	 	 	 	9	1	5	2	6	36	1	1000	  2023	9	5500	2	1	 
204	2	4	 	 	 	 	 	9	1	5	2	99	36	1	200	  2023	9	4500	2	1	 
204	2	4	 	 	 	 	 	9	1	5	3	3	36	150	9999	 	9	4000	2	4	 
204	2	5	 	 	 	 	 	9	1	5	3	6	36	1	1000	 	9	5000	2	1	1
204	2	4	 	 	 	 	 	9	1	14	3	99	36	150	9999	 	9	4500	2	4	 
204	2	5	 	 	 	 	 	9	2	5	2	5	11	1	9999	  4011	9	6000	2	1	 
204	2	5	 	 	 	 	 	9	2	5	2	5	36	1	1000	  2023	9	5500	2	1	1
204	2	5	 	 	 	 	 	9	2	5	2	6	36	1	1000	  2023	9	5000	2	1	1
204	2	5	 	 	 	 	 	9	2	10	2	3	14	1	9999	  9011	9	5000	2	7	 
204	2	4	 	 	 	 	 	9	1	5	3	5	36	1	1000	  2023	9	5500	2	7	 
204	2	4	 	 	 	 	 	9	2	5	3	5	7	999	9999	  6111	9	99999	2	4	 
204	2	5	 	 	 	 	 	9	1	5	3	4	36	1	1000	  2023	9	4500	2	1	1
204	2	4	 	 	 	 	 	9	3	5	3	5	8	1	6	  6113	9	3000	2	4	 
204	2	4	 	 	 	 	 	9	2	10	2	6	14	1	9999	  9011	9	5000	2	7	 
204	2	4	 	 	 	 	 	9	2	10	2	6	11	150	9999	  4011	9	6000	2	4	 
204	2	4	 	 	 	 	 	9	3	14	2	4	27	150	9999	F	9	99999	2	4	 
204	2	4	 	 	 	 	 	9	1	5	2	5	36	1	1000	  2023	9	5500	2	1	 
204	2	5	 	 	 	 	 	9	2	10	2	5	36	1	1000	  2023	9	5000	2	1	1
204	2	5	 	 	 	 	 	9	2	5	2	5	36	1	1000	  2023	9	5000	2	1	 
204	2	5	 	 	 	 	 	9	2	5	2	6	35	150	9999	 	9	99999	2	1	 
204	2	4	 	 	 	 	 	9	1	5	2	6	36	1	200	  1023	9	4500	2	1	 
204	2	4	 	 	 	 	 	9	2	14	3	4	41	1	9999	B	9	4000	2	4	 
204	2	4	 	 	 	 	 	9	2	1	3	4	36	1	200	  1023	9	4500	2	1	 
204	2	4	 	 	 	 	 	9	1	5	2	5	14	1	9999	  9011	9	5000	2	1	 
204	2	5	 	 	 	 	 	9	2	6	2	5	36	1	1000	 	9	5000	2	1	 
204	2	4	 	 	 	 	 	9	1	10	2	6	35	150	9999	 	9	99999	2	4	 
204	2	4	 	 	 	 	 	9	2	5	3	5	36	999	9999	 	9	99999	2	4	 
204	2	4	 	 	 	 	 	9	4	6	2	7	36	1	1000	  2021	9	4500	2	1	 
204	2	4	 	 	 	 	 	9	2	6	2	4	8	1	6	  6113	9	3000	2	4	 
204	2	4	 	 	 	 	 	9	4	5	2	8	8	1	6	  6113	9	3000	2	4	 
205	1	5	 	 	 	 	 	9	4	14	2	6	36	1	200	  1023	9	4000	2	3	1
205	1	2	1	 	 	 	 	9	2	10	2	5	36	1	1000	  2021	9	5000	2	3	1
205	1	2	1	 	 	 	 	9	4	14	2	4	36	1	1000	  2021	9	6000	2	3	1
205	1	5	 	 	 	 	 	9	2	11	2	5	36	1	1000	  2023	9	5000	2	3	1
205	1	2	1	 	 	 	 	9	3	10	2	6	35	1	30	  1011	9	4500	2	3	1
205	1	2	1	 	 	 	 	9	2	10	2	5	7	1	3	  1021	9	4000	2	2	1
205	1	5	 	 	 	 	 	9	3	10	2	7	41	1	9999	W	9	5000	2	2	1
205	1	2	1	 	 	 	 	9	3	14	2	8	36	1	1000	  2021	9	6000	2	3	1
205	1	2	1	 	 	 	 	1	1	10	2	6	36	1	1000	  1011	9	5700	2	3	1
205	1	2	1	 	 	 	 	9	2	14	3	6	36	1	500	  1011	9	5800	2	3	1
205	1	2	1	 	 	 	 	9	2	4	2	6	37	1	1000	 20103	9	4600	2	3	1
205	1	2	1	 	 	 	 	9	2	1	2	7	37	1	50	  1015	9	5000	2	3	1
205	1	5	 	 	 	 	 	9	2	5	2	5	36	1	1000	  2021	9	5800	2	3	1
205	1	5	 	 	 	 	 	9	2	6	2	8	36	1	1000	  2023	9	5800	2	3	1
205	1	2	1	 	 	 	 	9	2	6	2	4	38	1	150	  1011	9	4000	2	2	1
205	1	5	 	 	 	 	 	9	3	14	2	5	43	999	9999	 	9	99999	2	6	1
205	1	5	 	 	 	 	 	9	2	10	2	7	37	1	1000	  1011	1	7800	2	3	1
205	1	2	1	 	 	 	 	1	1	6	2	6	7	999	5	  6114	9	99999	2	6	1
205	1	2	1	 	 	 	 	9	4	1	2	6	36	1	1000	  1012	9	6000	2	3	 
205	1	2	1	 	 	 	 	9	3	10	2	7	34	1	100	  1011	9	5000	2	3	 
205	1	2	1	 	 	 	 	1	1	10	2	6	30	150	20	  1011	9	4000	2	6	 
205	1	5	 	 	 	 	 	9	5	10	2	5	37	1	1000	 10106	9	4000	2	3	 
205	1	2	1	 	 	 	 	9	4	1	2	5	37	10	500	  1015	9	4000	2	3	 
205	1	2	1	 	 	 	 	9	2	14	2	4	35	999	9999	  1011	2	99999	2	6	 
205	1	2	1	 	 	 	 	9	4	14	2	8	39	150	5	  6016	9	3000	2	6	 
205	1	2	1	 	 	 	 	9	2	11	3	2	33	1	30	  1015	9	4000	2	2	 
205	1	2	1	 	 	 	 	9	2	5	2	8	39	150	5	  6016	9	3000	2	6	 
205	1	2	1	 	 	 	 	9	3	6	3	7	35	1	30	  1011	9	4500	2	2	 
205	1	2	1	 	 	 	 	9	4	6	2	5	35	1	60	  1011	9	4500	2	2	 
205	1	2	1	 	 	 	 	9	3	6	3	5	17	150	7	  7011	9	1500	1	6	 
205	1	2	1	 	 	 	 	9	2	11	2	4	35	1	10	  5013	9	4800	2	2	 
205	1	2	1	 	 	 	 	9	2	4	2	6	36	1	1000	  2023	9	5800	2	3	 
205	1	2	1	 	 	 	 	1	1	6	2	3	34	1	500	  1015	9	4000	2	3	 
205	1	2	1	 	 	 	 	9	2	10	2	5	35	1	10	  1011	2	3500	2	6	 
205	1	2	1	 	 	 	 	1	1	5	2	4	34	150	50	    11	9	4000	2	6	 
205	1	2	1	 	 	 	 	1	1	13	2	4	33	1	100	  1015	9	4000	2	2	 
205	1	2	1	 	 	 	 	9	6	8	2	4	34	1	100	  1011	9	4000	2	3	 
205	1	2	1	 	 	 	 	9	3	6	1	8	7	150	9999	  6111	9	99999	2	6	 
205	1	2	1	 	 	 	 	9	3	14	3	6	34	1	100	  1011	9	5000	2	3	 
205	1	2	1	 	 	 	 	9	2	5	2	4	33	1	10	  1014	9	4500	2	6	 
205	1	2	1	 	 	 	 	1	1	14	2	3	35	1	500	  1011	9	5800	2	3	 
205	1	2	1	 	 	 	 	1	1	11	3	5	34	1	100	  1017	9	5000	2	3	 
205	1	2	1	 	 	 	 	1	1	10	2	7	34	1	10	  1014	9	4000	2	2	 
205	1	2	1	 	 	 	 	9	2	10	2	4	36	1	250	  2023	9	4000	2	3	 
205	1	2	1	 	 	 	 	9	4	14	2	5	37	1	50	  1015	9	4500	2	3	 
205	1	2	1	 	 	 	 	9	2	6	3	6	7	999	9999	 	9	99999	2	6	 
205	1	2	1	 	 	 	 	9	3	8	2	3	37	10	500	 10103	9	4000	2	3	 
205	1	2	1	 	 	 	 	1	1	5	2	4	36	1	200	  2011	9	4000	2	3	 
205	1	2	1	 	 	 	 	9	4	14	2	8	36	1	200	  2021	9	4000	2	3	 
205	1	2	1	 	 	 	 	9	2	10	2	5	33	1	200	  1013	2	4000	2	3	 
205	1	2	1	 	 	 	 	9	2	10	2	3	36	1	1000	  1021	9	5800	2	3	 
205	1	2	1	 	 	 	 	9	2	14	2	7	24	1	40	  1053	9	99999	2	6	 
205	1	2	1	 	 	 	 	9	2	10	2	5	34	1	100	   108	9	5000	2	3	 
205	1	2	1	 	 	 	 	9	2	5	2	3	16	1	3	 10103	9	99999	2	6	 
205	1	2	1	 	 	 	 	1	1	10	2	6	34	1	200	  1052	9	4000	2	3	 
205	1	2	1	 	 	 	 	9	3	8	2	8	35	1	10	  5013	9	4000	2	2	 
205	1	2	1	 	 	 	 	9	5	14	2	5	35	1	10	  5013	9	4000	2	2	 
205	1	2	1	 	 	 	 	9	2	14	2	7	37	1	1000	 20103	9	4500	2	3	 
205	1	2	1	 	 	 	 	1	1	5	2	8	33	1	200	  1013	9	4500	2	3	 
205	1	2	1	 	 	 	 	9	3	5	2	8	17	999	9999	 	9	99999	2	6	 
205	1	2	1	 	 	 	 	1	1	5	2	5	35	1	10	  5013	9	99999	2	2	 
205	1	2	1	 	 	 	 	9	4	14	2	8	36	1	1000	  2021	9	5500	2	3	 
205	1	2	1	 	 	 	 	9	3	14	2	5	17	999	9999	 	9	99999	2	6	 
205	1	2	1	 	 	 	 	9	3	4	2	7	7	999	9999	 	9	99999	2	6	 
205	1	2	1	 	 	 	 	9	3	14	2	2	17	1	5	  5017	9	3000	1	6	 
205	1	2	1	 	 	 	 	9	2	1	3	6	35	999	9999	 	9	99999	2	6	 
205	1	2	1	 	 	 	 	1	1	4	2	4	43	999	9999	 	9	99999	2	6	 
205	1	2	1	 	 	 	 	1	1	4	3	8	43	999	9999	 	9	99999	2	6	 
205	1	2	1	 	 	 	 	1	1	8	2	6	7	999	9999	 	9	99999	2	6	 
205	1	2	1	 	 	 	 	9	4	14	2	7	35	150	10	  1019	9	4000	2	6	 
205	1	2	1	 	 	 	 	1	1	11	3	5	43	999	9999	 	9	99999	9	6	 
205	2	4	 	 	 	 	 	1	1	6	2	6	36	1	1000	  9012	9	6000	2	3	1
205	2	4	 	 	 	 	 	1	1	5	2	4	36	1	1000	  2023	9	5500	2	3	1
205	2	4	 	 	 	 	 	1	1	5	2	5	36	1	1000	  2021	9	5700	2	6	1
205	2	5	 	 	 	 	 	1	1	8	2	4	36	1	1000	  2023	9	5700	2	6	1
205	2	4	 	 	 	 	 	9	4	14	2	4	36	1	1000	  2023	9	5700	2	3	1
205	2	4	 	 	 	 	 	9	5	7	2	6	34	150	50	    11	9	3500	2	6	1
205	2	4	 	 	 	 	 	9	3	14	2	9	36	1	1000	    21	9	5700	2	3	1
205	2	4	 	 	 	 	 	1	1	14	2	9	34	150	50	    11	9	3500	2	6	1
205	2	5	 	 	 	 	 	1	1	14	2	6	36	1	1000	E	9	5800	2	3	1
205	2	5	 	 	 	 	 	1	1	4	2	8	36	1	1000	  2021	9	5800	2	3	1
205	2	5	 	 	 	 	 	9	2	14	2	5	36	1	1000	  2023	9	5800	2	3	1
205	2	4	 	 	 	 	 	1	1	11	3	2	35	1	60	  1017	9	3500	2	2	 
205	2	4	 	 	 	 	 	1	1	10	2	6	36	1	1000	  1021	9	5500	2	3	 
205	2	4	 	 	 	 	 	9	3	14	2	8	9	1	5	B	9	4000	2	2	 
205	2	4	 	 	 	 	 	9	4	5	2	4	22	11	200	  1073	9	4000	2	2	 
205	2	4	 	 	 	 	 	9	2	5	2	9	36	1	1000	  2023	9	5000	2	6	 
205	2	4	 	 	 	 	 	1	1	4	2	4	22	11	200	  1073	9	4000	2	2	 
205	2	4	 	 	 	 	 	1	1	14	2	4	28	1	50	    11	9	3500	2	3	 
205	2	4	 	 	 	 	 	1	1	5	2	6	36	1	1000	  2021	9	5000	2	3	 
205	2	4	 	 	 	 	 	1	1	4	2	7	36	1	200	    11	9	4000	2	3	 
205	2	4	 	 	 	 	 	1	1	5	2	5	14	1	300	  9011	9	6500	2	3	 
205	2	4	 	 	 	 	 	1	1	4	2	6	30	1	100	    21	9	4000	2	3	 
205	2	4	 	 	 	 	 	1	1	10	2	4	36	1	200	  2021	9	4000	2	3	 
205	2	4	 	 	 	 	 	1	1	8	2	6	28	1	50	    11	9	4000	2	3	 
205	2	4	 	 	 	 	 	9	5	13	2	2	28	1	50	    11	9	4000	2	3	 
205	2	4	 	 	 	 	 	9	2	5	2	5	36	1	1000	  2011	9	5200	2	3	 
205	2	4	 	 	 	 	 	1	1	4	2	7	36	1	1000	  2021	9	5200	2	3	 
205	2	4	 	 	 	 	 	9	3	4	2	12	17	150	9999	 	9	99999	2	6	 
205	2	4	 	 	 	 	 	1	1	1	2	9	34	150	50	    11	9	4000	2	2	 
205	2	4	 	 	 	 	 	9	2	1	2	5	28	1	50	    11	9	4000	2	3	 
205	2	4	 	 	 	 	 	1	1	6	2	3	36	1	1000	  2023	9	5500	2	3	 
205	2	4	 	 	 	 	 	9	3	5	2	3	38	1	80	 10106	9	4000	2	3	 
205	2	4	 	 	 	 	 	1	1	6	2	6	30	1	100	    21	9	4000	2	3	 
205	2	4	 	 	 	 	 	1	1	14	2	3	17	1	10	B	9	4000	2	2	 
205	2	4	 	 	 	 	 	9	3	1	2	7	28	1	50	    11	9	4000	2	3	 
205	2	4	 	 	 	 	 	9	2	11	3	4	36	1	1000	  2021	9	5800	2	3	 
205	2	4	 	 	 	 	 	1	1	5	2	5	36	1	1000	  2021	9	5200	2	3	 
205	2	4	 	 	 	 	 	1	1	5	2	4	34	150	50	  1017	9	3500	2	2	 
205	2	4	 	 	 	 	 	9	2	14	3	3	36	1	1000	  2021	9	5500	2	3	 
205	2	4	 	 	 	 	 	9	2	10	2	8	34	150	50	    11	9	3500	2	2	 
205	2	4	 	 	 	 	 	1	1	10	2	8	36	1	1000	  2021	9	5500	2	3	 
205	2	4	 	 	 	 	 	9	7	14	2	4	34	150	20	    11	9	4000	2	6	 
205	2	4	 	 	 	 	 	9	2	1	2	7	28	1	50	    11	9	4000	2	3	 
205	2	4	 	 	 	 	 	1	1	14	2	9	34	150	50	    11	9	3500	2	2	 
205	2	4	 	 	 	 	 	1	1	5	2	5	40	150	15	   108	9	3000	2	6	 
205	2	4	 	 	 	 	 	9	3	11	2	8	34	150	50	  1017	9	3300	2	2	 
205	2	4	 	 	 	 	 	9	4	14	2	7	30	1	100	   108	9	4000	2	3	 
205	2	4	 	 	 	 	 	9	4	10	2	8	36	1	1000	  2023	9	5800	2	3	 
205	2	4	 	 	 	 	 	1	1	14	3	5	20	1	1000	    21	9	4500	2	3	 
205	2	4	 	 	 	 	 	1	1	4	2	4	30	1	100	    21	9	4000	2	3	 
205	2	4	 	 	 	 	 	1	1	10	2	6	14	1	300	  9011	9	6500	2	3	 
205	2	4	 	 	 	 	 	9	2	11	2	9	36	1	8000	  2023	9	5500	2	3	 
205	2	4	 	 	 	 	 	9	2	11	2	7	36	1	300	  1023	9	4800	2	3	 
205	2	4	 	 	 	 	 	9	2	14	2	8	30	1	100	    21	9	4000	2	3	 
