gakkou	seibetu	q2_1	q2_2	q2_3	q2_4	q2_5	q2_6	q3.1	q3.2	q4.1	q4.3.1	q4.3.2	q5	q7	q8
810	2	4	 	 	 	 	 	2	9	1	9	9	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	7	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	8	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	6	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	5	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	3	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	7	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	6	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	5	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	8	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	7	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	6	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	7	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	8	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	7	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	6	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	7	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	9	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	6	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	5	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	6	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	5	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	6	2	2	 
810	2	5	 	 	 	 	 	2	9	1	9	7	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	5	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	7	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	6	2	2	 
810	2	4	 	 	 	 	 	2	9	1	9	7	2	2	 
810	2	4	 	 	 	 	 	2	9	4	9	5	2	2	 
810	2	5	 	 	 	 	 	2	9	4	9	5	2	2	 
810	2	5	 	 	 	 	 	2	9	6	9	7	2	9	2
810	2	5	 	 	 	 	 	2	9	1	9	6	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	8	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	6	5	9	2
810	2	4	 	 	 	 	 	2	9	1	9	9	5	9	2
810	2	5	 	 	 	 	 	2	9	8	9	5	5	9	2
810	2	4	 	 	 	 	 	2	9	6	9	7	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	7	5	9	2
810	2	4	 	 	 	 	 	2	9	1	9	9	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	7	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	6	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	6	5	9	2
810	2	4	 	 	 	 	 	2	9	1	9	7	5	9	2
810	2	4	 	 	 	 	 	2	9	1	9	7	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	8	5	9	2
810	2	5	 	 	 	 	 	2	9	5	9	5	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	7	5	9	2
810	2	4	 	 	 	 	 	2	9	1	9	5	5	9	2
810	2	4	 	 	 	 	 	2	9	1	9	6	5	9	 
810	2	5	 	 	 	 	 	2	9	1	9	7	5	9	2
810	2	4	 	 	 	 	 	2	9	1	9	7	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	6	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	7	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	6	5	9	2
810	2	5	 	 	 	 	 	2	9	6	9	6	5	9	2
810	2	5	 	 	 	 	 	2	9	1	9	7	5	9	2
811	1	9	 	 	 	 	 	9	2	1	9	5	2	2	 
811	1	9	 	 	 	 	 	9	1	1	9	6	2	2	1
811	1	9	 	 	 	 	 	9	1	6	9	9	2	2	1
811	1	9	 	 	 	 	 	9	2	1	9	3	2	2	 
811	1	9	 	 	 	 	 	9	1	6	9	4	2	2	 
811	1	9	 	 	 	 	 	9	1	6	9	3	2	2	 
811	1	9	 	 	 	 	 	9	2	1	9	12	2	9	1
811	1	9	 	 	 	 	 	9	1	1	9	7	2	9	 
811	1	9	 	 	 	 	 	9	1	1	9	6	2	2	 
811	1	9	 	 	 	 	 	9	2	1	9	5	2	2	 
811	1	9	 	 	 	 	 	9	3	4	9	6	2	2	 
811	1	9	 	 	 	 	 	9	4	1	9	8	2	2	 
811	1	9	 	 	 	 	 	9	3	6	9	9	2	2	 
811	1	9	 	 	 	 	 	9	1	1	9	5	2	2	 
811	1	9	 	 	 	 	 	9	3	1	9	8	2	2	 
811	1	9	 	 	 	 	 	9	3	1	9	7	2	2	 
811	1	9	 	 	 	 	 	9	1	1	9	6	2	2	 
811	1	9	 	 	 	 	 	9	4	1	9	7	2	2	 
811	1	9	 	 	 	 	 	9	2	14	9	5	5	9	3
811	1	9	 	 	 	 	 	9	3	1	9	10	5	9	5
811	2	9	 	 	 	 	 	9	1	1	9	6	6	9	 
811	2	9	 	 	 	 	 	9	2	14	9	7	6	9	 
811	2	9	 	 	 	 	 	9	4	11	9	5	5	9	2
811	2	9	 	 	 	 	 	9	2	8	9	5	1	9	 
811	2	9	 	 	 	 	 	9	2	1	9	5	1	9	2
811	2	9	 	 	 	 	 	9	3	1	9	6	2	9	 
811	2	9	 	 	 	 	 	9	1	14	9	5	1	9	 
811	2	9	 	 	 	 	 	9	1	6	9	6	1	9	 
811	2	9	 	 	 	 	 	9	1	11	9	3	9	9	 
811	2	9	 	 	 	 	 	9	3	1	9	7	5	9	2
811	2	9	 	 	 	 	 	9	2	1	9	5	1	6	 
811	2	9	 	 	 	 	 	9	3	4	9	3	6	1	2
811	2	9	 	 	 	 	 	9	2	1	9	6	5	9	 
811	2	9	 	 	 	 	 	9	2	10	9	5	5	9	2
811	2	9	 	 	 	 	 	9	2	14	9	99	9	9	 
811	2	9	 	 	 	 	 	9	1	4	9	2	1	9	 
811	2	9	 	 	 	 	 	9	1	5	9	4	1	9	 
811	2	9	 	 	 	 	 	9	2	5	9	5	5	6	2
811	2	9	 	 	 	 	 	9	3	1	9	6	5	6	2
811	2	9	 	 	 	 	 	9	3	1	9	6	5	6	2
811	2	9	 	 	 	 	 	9	1	1	9	4	1	9	 
811	2	9	 	 	 	 	 	9	1	1	9	6	9	9	 
811	2	9	 	 	 	 	 	9	6	4	9	99	1	6	 
811	2	9	 	 	 	 	 	9	4	10	9	9	1	9	 
811	2	9	 	 	 	 	 	9	7	1	9	3	1	9	 
811	2	9	 	 	 	 	 	9	6	4	9	6	1	9	 
811	2	9	 	 	 	 	 	9	1	6	9	7	2	9	2
811	2	9	 	 	 	 	 	9	1	5	9	6	9	9	2
811	2	9	 	 	 	 	 	9	1	1	9	6	9	9	1
811	2	9	 	 	 	 	 	9	1	10	9	5	1	9	 
811	2	9	 	 	 	 	 	9	2	1	9	7	2	9	 
811	2	9	 	 	 	 	 	9	1	5	9	4	9	9	2
811	2	9	 	 	 	 	 	9	1	8	9	8	5	1	2
811	2	9	 	 	 	 	 	9	4	1	9	8	5	1	2
811	2	9	 	 	 	 	 	9	3	1	9	5	1	9	 
811	2	9	 	 	 	 	 	9	3	1	9	8	2	9	 
811	2	9	 	 	 	 	 	9	1	1	9	7	1	9	 
811	2	9	 	 	 	 	 	9	3	1	9	7	5	9	 
811	2	9	 	 	 	 	 	9	2	14	9	3	5	9	 
811	2	9	 	 	 	 	 	9	1	1	9	99	5	9	 
812	1	3	 	 	 	 	 	9	3	1	9	7	2	2	 
812	1	1	 	 	 	 	 	9	1	1	9	12	2	2	 
812	1	3	 	 	 	 	 	9	1	4	9	5	6	5	 
812	1	2	 	 	 	 	 	9	2	1	9	12	2	2	 
812	1	2	 	 	 	 	 	9	1	1	9	4	2	2	 
812	1	2	 	 	 	 	 	9	2	1	9	6	2	2	 
812	1	2	 	 	 	 	 	9	3	1	9	9	2	1	 
812	1	2	 	 	 	 	 	9	2	1	9	7	2	9	 
812	1	3	 	 	 	 	 	9	1	1	9	6	2	2	 
812	1	2	 	 	 	 	 	9	2	1	9	8	2	9	 
812	1	2	 	 	 	 	 	9	4	1	9	10	2	9	 
812	1	1	 	 	 	 	 	9	1	1	9	10	2	9	 
812	1	3	 	 	 	 	 	9	1	1	9	4	2	2	 
812	1	3	 	 	 	 	 	9	1	1	9	6	2	2	 
812	1	2	 	 	 	 	 	9	1	4	9	8	2	2	 
812	1	2	 	 	 	 	 	9	3	11	9	7	4	9	 
812	1	1	 	 	 	 	 	9	2	1	9	8	4	9	 
812	1	1	 	 	 	 	 	9	3	1	9	7	4	9	 
812	2	4	 	 	 	 	 	9	1	1	9	5	1	9	 
812	2	4	 	 	 	 	 	9	2	1	9	8	2	9	 
812	2	4	 	 	 	 	 	9	4	1	9	9	1	9	 
812	2	4	 	 	 	 	 	9	3	1	9	9	1	1	 
812	2	4	 	 	 	 	 	9	2	1	9	7	6	4	 
812	2	4	 	 	 	 	 	9	1	1	9	5	1	6	 
812	2	4	 	 	 	 	 	9	1	1	9	2	1	9	 
812	2	4	 	 	 	 	 	9	4	1	9	11	4	9	 
812	2	4	 	 	 	 	 	9	1	10	9	4	1	6	 
812	2	1	 	 	 	 	 	9	3	1	9	7	1	9	 
812	2	4	 	 	 	 	 	9	2	1	9	5	2	9	 
812	2	4	 	 	 	 	 	9	4	1	9	9	2	4	 
812	2	4	 	 	 	 	 	9	2	1	9	9	2	9	 
812	2	4	 	 	 	 	 	9	2	1	9	7	2	9	 
812	2	4	 	 	 	 	 	9	3	1	9	6	2	9	 
812	2	4	 	 	 	 	 	9	2	1	9	9	2	9	 
812	2	4	 	 	 	 	 	9	3	1	9	11	1	9	 
812	2	4	 	 	 	 	 	9	1	1	9	4	2	9	 
812	2	4	 	 	 	 	 	9	3	1	9	7	2	9	 
812	2	1	 	 	 	 	 	9	3	1	9	11	5	9	 
813	1	3	 	 	 	 	 	9	9	1	9	8	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	8	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	9	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	7	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	7	2	2	 
813	1	5	 	 	 	 	 	9	9	1	9	10	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	8	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	9	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	9	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	10	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	7	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	7	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	8	2	2	 
813	1	2	 	 	 	 	 	9	9	1	9	10	2	2	 
813	1	2	 	 	 	 	 	9	9	1	9	12	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	8	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	9	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	11	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	8	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	9	2	2	 
813	1	3	 	 	 	 	 	9	9	1	9	9	2	9	 
813	1	3	 	 	 	 	 	9	9	1	9	7	2	9	 
813	1	3	 	 	 	 	 	9	9	1	9	7	2	9	 
813	1	3	 	 	 	 	 	9	9	1	9	9	2	9	 
813	1	3	 	 	 	 	 	9	9	1	9	10	2	9	 
813	1	3	 	 	 	 	 	9	9	1	9	6	2	9	 
813	1	3	 	 	 	 	 	9	9	1	9	5	2	9	 
813	1	3	 	 	 	 	 	9	9	1	9	7	2	9	 
813	2	4	 	 	 	 	 	9	9	1	9	99	1	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	6	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	1	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	1	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	1	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	1	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	1	4	 
813	2	4	 	 	 	 	 	9	9	1	9	99	1	5	 
813	2	4	 	 	 	 	 	9	9	10	9	99	1	1	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	99	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	9	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	7	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	6	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	9	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	10	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	7	1	1	 
813	2	4	 	 	 	 	 	9	9	1	9	7	1	1	 
813	2	4	 	 	 	 	 	9	9	1	9	6	2	1	 
813	2	4	 	 	 	 	 	9	9	1	9	8	2	1	 
813	2	4	 	 	 	 	 	9	1	1	9	6	2	2	 
813	2	4	 	 	 	 	 	9	9	1	9	9	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	10	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	10	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	8	2	5	 
813	2	4	 	 	 	 	 	9	9	1	9	6	2	5	 
814	1	3	 	 	 	 	 	9	1	1	9	5	2	2	 
814	1	3	 	 	 	 	 	9	1	1	9	6	2	2	 
814	1	3	 	 	 	 	 	9	1	1	9	5	2	2	 
814	1	5	 	 	 	 	 	9	1	1	9	5	2	2	1
814	1	5	 	 	 	 	 	9	2	1	9	6	2	2	 
814	1	3	 	 	 	 	 	9	1	6	9	5	2	2	 
814	1	5	 	 	 	 	 	9	2	1	9	7	6	2	 
814	1	3	 	 	 	 	 	9	1	1	9	6	2	2	 
814	1	1	 	 	 	 	 	9	2	1	9	7	4	2	 
814	1	3	 	 	 	 	 	9	2	1	9	7	2	2	1
814	1	3	 	 	 	 	 	9	1	1	9	6	2	2	 
814	1	5	 	 	 	 	 	9	1	1	9	8	2	2	 
814	1	5	 	 	 	 	 	9	2	1	9	4	2	2	 
814	1	5	 	 	 	 	 	9	2	1	9	5	2	2	 
814	1	5	 	 	 	 	 	9	1	1	9	5	2	2	 
814	1	5	 	 	 	 	 	9	2	1	9	6	6	2	 
814	1	3	 	 	 	 	 	9	1	1	9	8	2	2	 
814	1	3	 	 	 	 	 	9	1	1	9	8	2	2	 
814	1	3	 	 	 	 	 	9	2	1	9	6	2	2	 
814	1	5	 	 	 	 	 	9	1	1	9	7	2	2	 
814	1	3	 	 	 	 	 	9	2	1	9	6	2	2	 
814	1	3	 	 	 	 	 	9	2	6	9	5	2	2	 
814	1	5	 	 	 	 	 	9	4	1	9	9	2	2	 
814	1	3	 	 	 	 	 	9	4	1	9	8	2	2	 
814	1	3	 	 	 	 	 	9	1	1	9	5	2	2	 
814	1	5	 	 	 	 	 	9	2	1	9	6	2	2	 
814	1	3	 	 	 	 	 	9	1	1	9	7	2	2	 
814	1	3	 	 	 	 	 	9	1	1	9	6	2	2	 
814	1	3	 	 	 	 	 	9	1	1	9	6	2	2	 
814	1	3	 	 	 	 	 	9	2	1	9	7	2	2	 
814	1	3	 	 	 	 	 	9	1	1	9	5	2	9	 
814	2	4	 	 	 	 	 	9	1	1	9	6	2	9	 
814	2	4	 	 	 	 	 	9	3	1	9	7	2	9	 
814	2	4	 	 	 	 	 	9	4	1	9	7	2	9	 
814	2	4	 	 	 	 	 	9	2	5	9	6	1	9	2
814	2	4	 	 	 	 	 	9	2	10	9	6	1	9	 
814	2	4	 	 	 	 	 	9	1	1	9	7	2	9	 
814	2	4	 	 	 	 	 	9	3	1	9	8	2	9	 
814	2	4	 	 	 	 	 	9	2	10	9	6	1	9	2
814	2	4	 	 	 	 	 	9	1	1	9	5	2	9	 
814	2	4	 	 	 	 	 	9	1	10	9	5	1	9	2
814	2	4	 	 	 	 	 	9	1	10	9	4	1	9	2
814	2	5	 	 	 	 	 	9	1	8	9	6	1	9	2
814	2	4	 	 	 	 	 	9	2	10	9	6	1	9	2
814	2	4	 	 	 	 	 	9	1	1	9	6	2	9	2
814	2	4	 	 	 	 	 	9	2	1	9	7	2	9	2
814	2	4	 	 	 	 	 	9	1	1	9	7	2	9	2
814	2	5	 	 	 	 	 	9	1	5	9	6	1	9	2
814	2	4	 	 	 	 	 	9	2	1	9	8	2	9	 
814	2	4	 	 	 	 	 	9	1	1	9	7	2	9	2
814	2	4	 	 	 	 	 	9	2	1	9	7	2	9	 
814	2	4	 	 	 	 	 	9	1	5	9	5	1	9	 
814	2	4	 	 	 	 	 	9	4	1	9	8	1	9	2
814	2	5	 	 	 	 	 	9	2	10	9	8	1	9	 
814	2	4	 	 	 	 	 	9	1	6	9	5	1	9	 
814	2	4	 	 	 	 	 	9	2	1	9	6	1	9	 
814	2	4	 	 	 	 	 	9	1	1	9	4	1	9	 
814	2	4	 	 	 	 	 	9	3	1	9	9	1	9	 
814	2	5	 	 	 	 	 	9	3	6	9	7	1	9	2
814	2	5	 	 	 	 	 	9	3	10	9	5	1	9	2
814	2	4	 	 	 	 	 	9	3	1	9	7	1	9	 
814	2	4	 	 	 	 	 	9	1	1	9	6	1	9	 
814	2	4	 	 	 	 	 	9	4	1	9	8	1	9	 
814	2	4	 	 	 	 	 	9	1	1	9	7	1	9	2
814	2	4	 	 	 	 	 	9	1	1	9	5	1	9	 
814	2	5	 	 	 	 	 	9	1	6	9	5	1	9	 
814	2	5	 	 	 	 	 	9	2	5	9	7	1	9	1
814	2	4	 	 	 	 	 	9	2	6	9	5	1	9	 
814	2	4	 	 	 	 	 	9	3	10	9	7	1	9	 
814	2	4	 	 	 	 	 	9	2	1	9	7	1	9	 
815	1	2	 	 	 	 	 	9	3	9	2	6	4	1	 
815	1	2	 	 	 	 	 	9	4	1	2	8	4	1	 
815	1	2	 	 	 	 	 	9	1	8	3	10	9	9	 
815	1	2	 	 	 	 	 	9	3	1	2	4	4	1	 
815	1	5	 	 	 	 	 	9	2	6	2	5	3	2	1
815	1	2	 	 	 	 	 	9	1	6	2	5	2	2	 
815	1	2	 	 	 	 	 	9	1	6	2	5	2	2	 
815	1	5	 	 	 	 	 	9	1	14	3	3	4	1	1
815	1	5	 	 	 	 	 	9	2	1	2	4	2	3	1
815	1	5	 	 	 	 	 	9	2	1	2	7	4	1	1
815	1	2	 	 	 	 	 	9	2	4	9	6	3	2	 
815	1	2	 	 	 	 	 	9	4	1	9	7	4	1	 
815	1	2	 	 	 	 	 	9	2	8	2	9	6	1	 
815	1	2	 	 	 	 	 	9	1	1	2	8	2	2	 
815	1	2	 	 	 	 	 	9	2	1	2	10	4	1	 
815	1	2	 	 	 	 	 	9	2	1	2	7	4	1	 
815	1	2	 	 	 	 	 	9	1	5	9	5	5	9	3
815	2	5	 	 	 	 	 	9	2	10	2	8	5	1	 
815	2	5	 	 	 	 	 	9	1	10	2	8	5	9	 
815	2	4	 	 	 	 	 	9	2	1	2	5	1	4	 
815	2	4	 	 	 	 	 	9	2	1	2	3	2	2	 
815	2	4	 	 	 	 	 	9	3	5	2	7	4	1	 
815	2	4	 	 	 	 	 	9	2	11	2	4	4	1	 
815	2	5	 	 	 	 	 	9	2	1	2	9	1	4	 
815	2	4	 	 	 	 	 	9	1	13	2	4	9	4	 
815	2	4	 	 	 	 	 	9	1	4	2	5	1	1	 
815	2	4	 	 	 	 	 	9	1	10	2	7	1	4	 
815	2	4	 	 	 	 	 	9	1	10	2	1	1	1	 
815	2	4	 	 	 	 	 	9	2	1	2	4	1	4	 
815	2	4	 	 	 	 	 	9	2	1	2	4	1	4	 
815	2	4	 	 	 	 	 	9	2	1	2	5	1	4	 
815	2	4	 	 	 	 	 	9	1	14	3	2	1	1	 
815	2	4	 	 	 	 	 	9	2	11	9	5	7	9	 
815	2	4	 	 	 	 	 	9	1	1	9	4	5	4	 
815	2	4	 	 	 	 	 	9	1	1	9	6	5	4	 
815	2	4	 	 	 	 	 	9	4	1	9	10	2	4	 
815	2	4	 	 	 	 	 	9	4	1	9	7	5	4	 
815	2	5	 	 	 	 	 	9	1	11	9	7	5	1	 
815	2	4	 	 	 	 	 	9	7	1	9	6	1	9	 
815	2	5	 	 	 	 	 	9	1	1	2	6	1	6	 
815	2	5	 	 	 	 	 	9	3	4	2	8	5	1	 
815	2	4	 	 	 	 	 	9	3	1	2	8	5	1	 
815	2	4	 	 	 	 	 	9	2	5	2	8	5	1	 
815	2	5	 	 	 	 	 	9	4	5	2	6	4	1	 
815	2	4	 	 	 	 	 	9	4	5	2	7	4	1	 
815	2	5	 	 	 	 	 	9	1	10	2	6	4	1	 
815	2	9	 	 	 	 	 	9	1	14	3	3	4	1	 
815	2	4	 	 	 	 	 	9	2	4	2	8	5	9	 
815	2	4	 	 	 	 	 	9	1	4	2	8	5	9	 
815	2	4	 	 	 	 	 	9	3	1	2	6	4	9	 
815	2	5	 	 	 	 	 	9	1	13	2	6	4	9	1
816	1	3	 	 	 	 	 	2	9	1	9	9	2	2	 
816	1	3	 	 	 	 	 	2	9	1	9	7	2	2	 
816	1	5	 	 	 	 	 	2	9	1	9	5	2	2	1
816	1	2	 	 	 	 	 	1	9	4	9	3	2	2	 
816	1	5	 	 	 	 	 	2	9	1	9	11	1	1	 
816	1	3	 	 	 	 	 	2	9	1	9	10	2	2	 
816	1	3	 	 	 	 	 	2	9	1	9	7	2	2	 
816	1	3	 	 	 	 	 	2	9	1	9	5	2	2	 
816	1	3	 	 	 	 	 	2	9	1	9	6	2	2	 
816	1	5	 	 	 	 	 	1	9	5	9	6	1	1	 
816	1	3	 	 	 	 	 	2	9	1	9	9	2	2	 
816	1	2	 	 	 	 	 	1	9	1	9	7	2	2	 
816	1	5	 	 	 	 	 	2	9	1	9	10	2	2	 
816	1	2	 	 	 	 	 	1	9	1	9	5	2	2	 
816	1	3	 	 	 	 	 	2	9	1	9	7	2	2	 
816	1	3	 	 	 	 	 	2	9	14	9	6	1	1	 
816	1	5	 	 	 	 	 	1	9	1	9	5	1	1	1
816	1	5	 	 	 	 	 	2	9	10	9	5	3	1	1
816	1	5	 	 	 	 	 	2	9	1	9	5	1	1	 
816	1	2	 	 	 	 	 	2	9	1	9	99	6	1	 
816	1	5	 	 	 	 	 	2	9	1	9	10	1	1	 
816	1	5	 	 	 	 	 	2	9	1	9	11	3	1	1
816	1	3	 	 	 	 	 	1	9	1	9	8	2	2	 
816	1	3	 	 	 	 	 	2	9	1	9	7	2	2	 
816	1	5	 	 	 	 	 	2	9	1	9	6	1	1	1
816	1	3	 	 	 	 	 	2	9	1	9	6	4	1	 
816	1	3	 	 	 	 	 	1	9	1	9	7	2	2	 
816	1	5	 	 	 	 	 	1	9	1	9	5	2	2	1
816	1	3	 	 	 	 	 	2	9	1	9	5	2	2	1
816	1	3	 	 	 	 	 	1	9	1	9	6	2	2	 
816	1	2	 	 	 	 	 	1	9	1	9	8	2	2	 
816	1	2	 	 	 	 	 	2	9	10	9	4	1	1	1
816	2	4	 	 	 	 	 	2	9	10	9	7	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	7	1	6	 
816	2	5	 	 	 	 	 	2	9	1	9	6	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	7	1	6	 
816	2	5	 	 	 	 	 	2	9	1	9	9	1	6	 
816	2	4	 	 	 	 	 	2	9	14	9	5	4	1	 
816	2	4	 	 	 	 	 	2	9	1	9	7	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	7	1	6	 
816	2	4	 	 	 	 	 	2	9	14	9	4	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	6	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	9	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	8	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	8	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	10	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	8	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	8	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	7	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	5	1	6	 
816	2	5	 	 	 	 	 	2	9	5	9	5	4	6	 
816	2	4	 	 	 	 	 	2	9	1	9	8	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	7	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	6	1	6	 
816	2	4	 	 	 	 	 	2	9	14	9	4	1	6	 
816	2	5	 	 	 	 	 	2	9	6	9	7	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	10	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	7	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	4	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	6	1	6	 
816	2	4	 	 	 	 	 	2	9	1	9	9	1	6	 
816	2	5	 	 	 	 	 	2	9	6	9	9	1	6	 
816	2	5	 	 	 	 	 	2	9	1	9	11	1	6	 
901	1	2	1	 	 	 	 	1	1	1	2	5	6	2	 
901	1	2	1	 	 	 	 	9	2	6	2	3	2	2	 
901	1	2	1	 	 	 	 	9	2	1	3	3	2	1	 
901	1	2	1	 	 	 	 	1	1	6	3	5	2	2	 
901	1	9	 	 	 	 	 	9	6	14	9	99	5	1	3
901	2	4	1	 	 	 	 	9	2	1	2	4	2	4	 
901	2	4	1	 	 	 	 	9	1	8	3	8	1	4	 
901	2	4	1	 	 	 	 	9	4	10	3	5	1	6	 
901	2	4	1	 	 	 	 	9	4	3	3	7	6	1	 
901	2	4	1	 	 	 	 	9	1	4	3	1	1	4	 
901	2	4	1	 	 	 	 	9	3	10	2	5	1	5	 
901	2	4	1	 	 	 	 	9	1	10	3	5	1	9	3
901	2	4	1	 	 	 	 	9	1	3	3	4	1	5	 
901	2	4	1	 	 	 	 	9	2	3	3	6	1	6	 
901	2	4	1	 	 	 	 	9	3	3	3	5	1	6	 
901	2	4	1	 	 	 	 	9	2	3	3	4	1	6	 
901	2	4	1	 	 	 	 	9	2	11	3	5	1	9	 
901	2	4	1	 	 	 	 	9	3	13	3	3	1	9	 
901	2	4	1	 	 	 	 	9	1	10	9	6	1	1	3
901	2	4	1	 	 	 	 	9	1	5	3	4	3	1	 
901	2	4	1	 	 	 	 	9	1	3	3	4	1	9	3
901	2	4	1	 	 	 	 	9	1	10	3	3	1	1	3
901	2	4	1	 	 	 	 	9	1	1	3	7	1	9	3
901	2	4	1	 	 	 	 	9	1	4	3	4	1	1	3
901	2	4	1	 	 	 	 	9	2	6	3	5	1	9	3
901	2	4	1	 	 	 	 	9	2	1	3	6	1	4	 
901	2	4	1	 	 	 	 	9	2	3	3	5	1	4	 
901	2	4	1	 	 	 	 	9	1	4	3	3	1	1	2
901	2	4	1	 	 	 	 	9	3	13	3	4	1	6	2
901	2	4	1	 	 	 	 	9	1	13	3	3	1	1	2
902	1	3	 	 	 	 	 	1	1	1	2	9	2	1	1
902	1	3	 	 	 	 	 	2	3	1	2	11	3	2	1
902	1	3	 	 	 	 	 	1	1	1	3	8	2	2	 
902	1	3	 	 	 	 	 	1	1	1	2	8	2	2	 
